2026-05-16,1,STAT_BOMB,"HUD awarded approximately $3.3 billion in CDBG formula funds in FY2024, and most of that money passed through nonprofit subrecipients who are now responsible for proving how it was spent.↵↵Every CDBG-funded activity must meet a national objective under 24 CFR 570.208: LMI benefit, prevention of slums and blight, or urgent need. LMI benefit is the one most organizations rely on, and it requires documented income data on the beneficiary population.↵↵Documenting LMI benefit is the most common CDBG finding. An activity claimed under limited clientele without verified income data or evidence the group is categorically low-income can void the expenditure entirely.↵↵The organization does not just lose the grant. It can be required to repay funds already spent.↵↵HUD OIG audits of nonprofit subrecipients consistently surface the same gaps: income eligibility documentation failures, environmental review sequencing errors, and HMIS data quality problems.↵↵Most of these findings are preventable with the right documentation systems in place before the audit, not assembled during it.↵↵GrantPipe tracks restricted funds, grant reporting calendars, and activity documentation for HUD CPD programs. See how it holds up at grantpipe.com.",#hudcompliance #cdbg #nonprofitfinance #grantcompliance,apps/site/src/content/guides/affordable-housing-hud-cpd-compliance-guide.md,yes
2026-05-16,2,MYTH_BUSTER,"A donor's verbal commitment is not a pledge. It is a prospect record until someone papers it.↵↵Under FASB ASC 958-605, a pledge is an unconditional promise to give — legally enforceable, with documentary evidence. Signed pledge card, countersigned letter, or grant agreement. Without that, many auditors require the item be treated as intent rather than pledge.↵↵The distinction has real accounting consequences. An unconditional pledge is recognized as contribution revenue and receivable when the promise is made, not when the cash arrives.↵↵A conditional pledge — one with a donor-imposed barrier like a matching requirement or milestone — stays off the balance sheet entirely until the barrier is substantially met. ASU 2018-08 sharpened exactly how specific that barrier must be.↵↵Multi-year pledges add another layer: ASC 958-605 requires discounting to present value for pledges collectible beyond one year. A $100,000 pledge payable over five years at a 4% discount rate is recorded at roughly $89,000 today.↵↵Skipping the present-value step overstates receivables and distorts financial statements. Missing the conditional classification delays revenue and creates disclosure burden.↵↵What pledge-tracking errors are most common in your audit experience?",#nonprofitaccounting #fasbasc958 #pledgetracking #developmentdirector,apps/site/src/content/workflows/track-donor-pledges-vs-payments.md,no
2026-05-16,3,WORKFLOW_STEP,"The 15% de minimis indirect cost rate under 2 CFR 200.414(f) requires no proposal, no cognizant agency, and no annual renewal.↵↵For organizations whose actual indirect rate falls in the 8-12% range and whose federal funding is under $1-2M annually, the administrative savings usually outweigh any marginal recovery gain from negotiating a full NICRA.↵↵The math changes above roughly 13-15%. On $2M of Modified Total Direct Costs, a 15% NICRA recovers $300K vs. $200K under de minimis — a $100K annual difference. That gap usually pays for the 40-80 hour first-time proposal effort within two years.↵↵To negotiate a NICRA: identify your cognizant agency (typically HHS Division of Cost Allocation for most nonprofits), define the cost pool and allocation base, reconcile every number to your audited financials, and submit a proposal package that includes audited financials, IRS Form 990, personnel time allocation evidence, and a Certificate of Indirect Costs.↵↵The cognizant agency will not negotiate off numbers that do not tie to the audit. Unreconciled proposals are returned immediately.↵↵Rate type choice matters too. Fixed-with-carryforward is the sweet spot for most mid-sized organizations: variances roll into the next period instead of requiring retroactive adjustment.↵↵The 2024 revision to 2 CFR 200.414(f) extended de minimis eligibility significantly. Run the math before committing to the proposal path.",#indirectcosts #nicra #uniformguidance #federalgrants,apps/site/src/content/workflows/negotiate-indirect-cost-rate-nicra.md,no
2026-05-16,4,TERM_EXPLAINED,"Time and effort certification is the documentation that connects salary charges to actual work performed on federal grants — and it is the most frequently missing documentation in federal grant audits.↵↵Under 2 CFR 200.430, charges to federal awards for salaries must be based on records that accurately reflect the work performed. The key word is 'contemporaneous' — records prepared at or near the time the work is done, not reconstructed months later.↵↵Two tracks exist. Employees working solely on a single federal program may use semi-annual certifications. Employees whose time is split across multiple activities — a mix of grants, federal and non-federal work — must complete Personnel Activity Reports at least monthly.↵↵Auditors examine the dates on T&E records carefully. A batch of monthly certifications for an entire year, all signed on the same day in June, is retroactive. It does not matter how accurately the person believes they are reflecting actual effort — the standard is not met.↵↵Missing T&E records for federally charged salaries produce questioned costs. Questioned costs that cannot be supported become disallowed costs requiring repayment.↵↵Salary is typically the largest budget line on any grant. Without T&E documentation, the whole line is at risk.",#timeandeffort #grantcompliance #uniformguidance #nonprofitaudit,apps/site/src/content/glossary/time-and-effort-certification.md,no
2026-05-16,5,TOOL_TEARDOWN,"Neon CRM does not publish pricing. Every quote requires a demo cycle before you can put a number in a board-approved budget.↵↵The base platform covers donor management, fundraising pages, and email marketing. Events management, membership tracking, and advanced analytics are separate add-ons — each an additional line item on the contract.↵↵For nonprofits with active grant portfolios: comprehensive grant lifecycle management, restricted fund tracking, and compliance documentation are not standard features. Organizations managing foundation or government grants with expenditure reporting requirements typically need custom configuration or a separate grant tool on top of what the base CRM provides.↵↵The module-by-module billing structure means a mid-sized nonprofit managing donors, running events, and handling membership renewals assembles a meaningfully different contract than the base platform suggests. Request an itemized quote for your specific module list.↵↵What does your current toolchain actually cost when you add up every piece?",#nonprofitsoftware #neoncrm #donormanagement #grantmanagement,apps/site/src/content/pricing-breakdowns/neon-crm-pricing.md,no
2026-05-16,6,VERTICAL_HOOK,"Disability services organizations receiving HHS ACL grants, IDEA flow-through funding, and Medicaid waiver reimbursements are running three different compliance systems on the same staff and the same participants.↵↵The Administration for Community Living administers over $2.5 billion in grants annually. ACL grant compliance follows 2 CFR 200 Uniform Guidance plus ACL program-specific requirements. Each participant must be documented as meeting program eligibility criteria before grant funds are spent on their behalf.↵↵IDEA flow-through adds a nested layer: federal IDEA requirements, state implementation requirements, and local education agency program requirements. Part C and Part B have different documentation standards.↵↵The Medicaid coexistence creates a specific compliance risk: the same costs cannot be claimed to both Medicaid billing and a federal grant. Cost allocation documentation — time records, allocation methodology, reconciliation between Medicaid billing and grant expenditure records — is not optional.↵↵DOL disability employment grants add outcome tracking that extends months past the service period: employment status at placement, wage rate, and retention at the 2nd and 4th quarters post-placement.↵↵Multi-funder federal compliance is a daily operational requirement for disability services organizations, not an annual audit exercise.",#disabilityservices #grantcompliance #hudacl #nonprofitfinance,apps/site/src/content/vertical-pages/disability-services.md,no
2026-05-16,7,FREE_RESOURCE,"ASU 2016-14 eliminated temporarily restricted and permanently restricted net asset categories in 2018. Many nonprofit accounting systems, funder reports, and staff still use the old terminology.↵↵The current GAAP framework under FASB ASC 958 uses two classifications: net assets with donor restrictions and net assets without donor restrictions. Board-designated funds belong in the second category regardless of how internal they feel — an internal designation is not a donor restriction.↵↵The most expensive misapplication: treating reimbursement-basis government grants as restricted revenue and recognizing the full award amount when it is received. Reimbursement-basis grants typically contain conditions under ASU 2018-08 — revenue is recognized as expenses are incurred, not at award.↵↵Five audit findings related to ASC 958 appear repeatedly: restricted net assets not supported by a fund-level sub-ledger, premature revenue recognition on conditional grants, board-designated funds misclassified as donor-restricted, functional expense allocation undocumented, and underwater endowments not disclosed.↵↵The FASB ASC 958 Quick Reference covers net asset classification, contribution recognition rules, the conditions vs. restrictions test, and an annual close checklist. Free download at grantpipe.com/free/fasb-asc-958-quick-reference.",#fasbasc958 #nonprofitaccounting #restrictedFunds #grantcompliance,apps/site/src/content/lead-magnets/fasb-asc-958-quick-reference.md,no
2026-05-16,8,COMPARISON_INSIGHT,"Blackbaud Raiser's Edge NXT and Financial Edge NXT are two products with two licenses that must integrate. For most mid-sized nonprofits, that two-product structure is the most important thing to understand before evaluating either one.↵↵Finance uses Financial Edge NXT. Development uses Raiser's Edge NXT. When the development director needs the current restricted fund balance and the finance director needs the cultivation history, each is asking for data in the other person's system.↵↵RE NXT typically runs $30,000-$100,000 per year in the mid-market range. Financial Edge NXT is a separate license. Combined cost for both products commonly exceeds $60,000-$200,000 per year before implementation — which typically requires a Blackbaud-certified partner at $20,000-$60,000.↵↵For a $2M nonprofit, that combined cost is 3-10% of total revenue before the system is operational.↵↵Large institutions where Blackbaud is the organizational standard have valid reasons to maintain it. The question for mid-sized organizations is whether the capability that comes with that cost is actually used.",#blackbaud #nonprofitcrm #grantmanagement #nonprofitfinance,apps/site/src/content/comparisons/grantpipe-vs-blackbaud-finance-development.md,no
2026-05-16,9,LIST_POST,"Six donor management platforms, evaluated against the question most comparisons ignore: does this tool handle grant compliance, or does your team still need a separate system for that?↵↵Bloomerang ($125/mo): strong donor retention analytics, no grant lifecycle management, no restricted fund tracking.↵↵DonorPerfect ($99/mo): large user community, basic grant tracking fields, no compliance automation or audit trail on grant records.↵↵Little Green Light ($39/mo): entry-level, accessible for small organizations, no grant management features.↵↵Salesforce Nonprofit ($60/user/month before implementation): the most flexible platform, the highest total cost of ownership. Implementation typically runs $30,000-$100,000 for mid-sized organizations.↵↵Keela ($99/mo): modern interface, built-in email marketing, limited grant management, no restricted fund compliance automation.↵↵GrantPipe ($329/mo): donor CRM, restricted fund tracking, grant compliance, and compliance reporting in one system.↵↵The platforms with serious grant compliance capability in this group: two. The rest store grant records as data you can look up, not as a system that produces audit-ready reports.↵↵What is your team's current setup for grant compliance?",#donormanagement #nonprofitsoftware #grantmanagement #nonprofitcrm,apps/site/src/content/listicles/donor-management-software-comparison.md,no
2026-05-16,10,HOW_TO,"The sector average nonprofit retains fewer than half its donors each year. New donor retention is worse: 19-26% in the first year. Here is the step-by-step that actually moves the number.↵↵Step 1: Calculate your current retention rate. Retained donors divided by total prior-period donors, times 100. If you do not know this number, start here.↵↵Step 2: Acknowledge within 48 hours. Donors who receive a personal thank-you referencing the specific program their gift supports retain at materially higher rates than those receiving a generic receipt.↵↵Step 3: Segment by LYBUNT and SYBUNT. LYBUNT (Last Year But Unfortunately Not This Year) is your primary re-engagement list. SYBUNT requires a different message — what has changed, what they may have missed.↵↵Step 4: Report impact at least once per year. 'Your support helped fund the 87 families who received emergency rental assistance through our HUD grant' is a retention message. A generic year-in-review is not.↵↵Step 5: Convert one-time donors to recurring gifts. Monthly programs typically retain 80-90% of participants vs. the 43-46% sector average. The ask should come soon after the first gift.↵↵Step 6: Cultivate major gift prospects deliberately. The top 20% of donors by gift size typically generate 80% of revenue. Mass communications without segmentation accelerate lapse at the mid-level.↵↵GrantPipe connects donor records to grant-funded program outcomes so development staff can generate impact reports without manually reconciling two systems. The Growth tier at $539/month includes LYBUNT/SYBUNT segmentation and acknowledgment tracking built in.",#donorretention #nonprofitfundraising #donormanagement #grantpipe,apps/site/src/content/guides/donor-retention-strategies.md,yes
