2026-05-25,1,STAT_BOMB,"48% of nonprofits are considering switching their CRM within 12 months — up from just 10% the year before.↵That number comes from Omatic's 2025 Nonprofit Integration Report (600+ respondents). It is the largest single-year jump in CRM dissatisfaction ever recorded for the sector.↵The top driver is not cost. It is insufficient features and functionality — events management and volunteer management top the gap list.↵The second driver is organizational growth outpacing the current tool.↵79% of nonprofits now run five or more third-party systems beyond their main CRM, up from 62% in 2024. When your donor data lives in one place and your grant tracking in another, the CRM stops being the center of operations.↵Purpose-built platforms outrate enterprise incumbents by a full point on a 5-point scale. Little Green Light leads at 4.75/5. Salesforce Nonprofit trails at 3.8–4.1/5.↵If your team is among the 48% thinking about a move, the question is not whether to evaluate alternatives — it is whether to do it now, while the market is competing for your business, or later.↵GrantPipe is built for mid-sized nonprofits managing donors and grants in one place, with published pricing at $329–$1,079/month and no implementation fees.","#nonprofittech #crm #grantmanagement #nonprofitfinance",apps/site/src/content/guides/why-nonprofits-switching-crm-2026.md,yes
2026-05-25,2,MYTH_BUSTER,"Virginia gives nonprofits 90 days to file their charitable registration renewal after fiscal year end.↵Most states allow 4.5 to 10 months. New York's CHAR500 deadline is 4.5 months out. California's RRF-1 gives 4 months 15 days. Connecticut allows 10 months.↵Virginia's 90-day window under Va. Code Ann. § 57-48 is among the shortest in the country — and it creates a real operational problem for organizations that need audited financial statements to complete the filing.↵The financial statement tiers make this harder. If gross revenue is between $250,000 and $999,999, a CPA-reviewed statement is required. At $1,000,000 and above, a full audit is required.↵Virginia's audit threshold is also revenue-based, not expenditure-based. An organization with $900,000 in gross revenue and $800,000 in federal expenditures clears the federal Single Audit threshold under 2 CFR 200.501 but not Virginia's state audit requirement.↵Registration fees range from $0 (under $5,000) to $325 (over $10M). The fee is the easy part. The 90-day CPA coordination is where organizations fall short.","#charitableregistration #nonprofitcompliance #statefilings #nonprofit",apps/site/src/content/guides/virginia-charitable-registration-guide.md,no
2026-05-25,3,WORKFLOW_STEP,"A Single Audit finding requires a written Corrective Action Plan under 2 CFR 200.511(c). The plan must include five elements: finding reference, the auditee's position, the specific corrective action, a named responsible party, and a target completion date.↵Missing any one of those five elements invites awarding-agency follow-up.↵The most common weakness is vague language. 'We will improve our procurement controls' is not a CAP. 'The CFO will update the procurement policy by May 31, distribute it to all staff with signed attestations, and present completed attestations to the audit committee at the June meeting' is a CAP.↵Questioned costs do not automatically require repayment. Include the repay/dispute/allow decision in the CAP rather than waiting for the agency to ask.↵The submission deadline: the CAP goes to the Federal Audit Clearinghouse with the full Single Audit report, due the earlier of 30 days after the auditor's report or nine months after fiscal year-end under 2 CFR 200.512(a)(1).↵Repeat findings in two or more consecutive audits trigger specific conditions under 2 CFR 200.208.","#singleaudit #grantcompliance #nonprofitfinance #auditfindings",apps/site/src/content/workflows/respond-to-single-audit-finding.md,no
2026-05-25,4,TERM_EXPLAINED,"The ACFR — Annual Comprehensive Financial Report — is what state and local governments publish instead of audited financial statements.↵Most nonprofits do not prepare one. But grant-active nonprofits encounter ACFRs when they receive pass-through funding from a governmental entity.↵The ACFR has three sections: an introductory section with letters of transmittal, a financial section with the audited statements and management's discussion and analysis, and a statistical section with ten years of trend data.↵GASB governs the ACFR. FASB ASC 958 governs nonprofit financial statements. Receiving government funding does not change a nonprofit's accounting framework.↵The name changed in 2021. GFOA renamed the CAFR to the ACFR to remove an acronym associated with a historical slur. The content and structure are unchanged.↵Over 4,000 governmental entities receive the GFOA Certificate of Achievement for Excellence in Financial Reporting for their ACFR annually.","#nonprofitaccounting #grantcompliance #gasb #singleaudit",apps/site/src/content/glossary/acfr-annual-comprehensive-financial-report.md,no
2026-05-25,5,TOOL_TEARDOWN,"CharityEngine does not publish its pricing. All contracts require a demo and custom quote.↵The platform covers donor management, fundraising, events, advocacy, membership, and built-in payment processing under one contract. That breadth is its actual value proposition.↵The all-in-one model has a direct trade-off: consolidating vendors also means paying for feature depth you do not use, particularly if your complexity is grant compliance rather than events and advocacy.↵Built-in payment processing is a real differentiator for high-volume fundraising shops. Whether the consolidated subscription offsets per-transaction rate savings depends on donation volume.↵Grant lifecycle management is not a primary CharityEngine feature. Restricted fund tracking, expenditure reporting by grant and program, and compliance documentation sit at the Enterprise tier if available at all.↵Budget planning without a published price requires completing 2–4 weeks of sales cycle before seeing a number.↵The practical budgeting question is not the monthly subscription cost. It is whether the tool keeps the whole compliance process simple enough to avoid added software or consulting spend after the contract is signed.","#nonprofittech #donormanagement #grantmanagement #nonprofitcrm",apps/site/src/content/pricing-breakdowns/charityengine-pricing.md,no
2026-05-25,6,HOW_TO,"Donor-restricted funds and board-designated funds are not the same category. Treating them as equivalent creates fiduciary exposure that can reach board level.↵Donor restrictions are external legal obligations. When a donor or grantor attaches conditions to a contribution, those conditions are contractually binding. The state attorney general has enforcement jurisdiction. A board vote cannot override a donor restriction.↵Board designations are internal governance decisions. A board can reverse a designation at a later meeting. The designation is organizational policy, not a legal obligation to an outside party.↵Under ASU 2016-14, donor-restricted funds appear in the with-donor-restrictions net asset class. Board-designated funds appear within without-donor-restrictions — disclosed in notes, but not classified as restricted.↵Practical controls: assign a unique GL code to each restricted grant, code expenditures to the grant at transaction time, and run a restricted fund balance report monthly showing opening balance, receipts, expenditures, and closing balance by grant.↵A negative balance on a restricted fund means you spent more than was in it. That is a misappropriation signal, not a rounding issue.","#restrictedFunds #nonprofitaccounting #grantcompliance #nonprofitfinance",apps/site/src/content/guides/donor-restricted-vs-board-designated-funds.md,no
2026-05-25,7,FREE_RESOURCE,"2 CFR 200.430 requires that salary charges to federal awards be based on records reflecting actual work performed — maintained contemporaneously.↵'Contemporaneous' is the operative word. A record completed two days after the fact is acceptable. A record completed two months after the fact is not.↵Employees working 100% on one federal program may use semi-annual certifications. Employees working across multiple grants must maintain personnel activity reports (PARs) accounting for 100% of compensated hours, prepared at least monthly, and signed by the employee.↵The most common mistake: entering budgeted percentages instead of recording actual time. An employee budgeted at 50% FTE who writes '50%' on every time report is documenting the budget, not actual effort.↵The second most common mistake: completing all time logs at year-end or before the auditor arrives. Records for 12 months all dated within a two-week window in December are not contemporaneous.↵A free grant staff time tracking template — structured to meet 2 CFR 200.430 — is available at grantpipe.com. It includes the daily time log, semi-annual certification form, and monthly reconciliation worksheet.","#grantcompliance #federalgrants #nonprofitfinance #uniformguidance",apps/site/src/content/lead-magnets/grant-staff-time-tracking-template.md,no
2026-05-25,8,COMPARISON_INSIGHT,"DonorPerfect is a mature donor CRM. It handles fundraising operations, relationship tracking, and donor reporting well. It rates 4.55/5 across ~1,378 Capterra reviews.↵The comparison with GrantPipe becomes relevant when a nonprofit crosses a specific threshold: the moment when grants are no longer a side record.↵DonorPerfect can hold grant-related records and surface fundraising reporting. What it does not do is connect the donor record, the grant status, the restricted fund balance, and the reporting due dates into a single operating workflow. Those pieces stay separate.↵The hidden cost is not the subscription number. It is the workflow tax: grant deadlines tracked outside the CRM, restricted fund balances in a separate spreadsheet, finance and development working from different partial views, leadership updates assembled manually before every board meeting.↵A useful evaluation sequence: ask each vendor to demonstrate how your team would review donor and funder context, confirm active grants and reporting status, explain restricted fund position, and produce a leadership-ready update without manual reconstruction.↵The organizations that switch to GrantPipe are not unhappy with DonorPerfect as a donor database. They are tired of the coordination cost around it.","#nonprofitcrm #grantmanagement #donormanagement #nonprofitops",apps/site/src/content/comparisons/grantpipe-vs-donorperfect.md,no
2026-05-25,9,LIST_POST,"Five questions that determine whether nonprofit software can actually handle both donors and grants:↵1. Does it track restricted fund balances against actual expenditures in real time?↵2. Can development and finance see the same grant record simultaneously, or does reconciliation happen at quarter-end?↵3. Does the system generate funder-required compliance reports — SF-425 for federal grants, programmatic reports for foundations?↵4. What happens at grant closeout? Does the system support document retention and audit trail?↵5. What is the realistic year-one cost — not just the subscription line?↵Most mid-sized nonprofits discover the real answer to question 1 when the first federal grant arrives. The restricted fund balance is either in the donor CRM (usually not), in the fund accounting system (sometimes), or in a spreadsheet (most often).↵The gap between development's view of the grant and finance's view of the expenditures is where compliance risk accumulates — not loudly, but consistently, until an audit surfaces it.","#nonprofittech #grantmanagement #restrictedFunds #nonprofitfinance",apps/site/src/content/listicles/best-software-for-nonprofits-that-manage-donors-and-grants.md,no
2026-05-25,10,HOW_TO,"The SEFA cluster-identification error appears in approximately 30% of audited entities with multiple federal programs, according to OMB's Single Audit Quality Study.↵The Schedule of Expenditures of Federal Awards is the foundation of every single audit. Auditors use it to determine which programs are major programs requiring audit opinions. A misclassified program means the major-program selection is wrong — and audit scope expands.↵The cluster problem: OMB defines program clusters in Appendix VI to 2 CFR Part 200. When two ALNs belong to the same cluster, they must be grouped together and labeled with the cluster name. Listing them separately understates cluster expenditures.↵The pass-through problem: for every program where the organization passes federal funds to a subrecipient, the SEFA must identify the subrecipient name and total amount passed through per 2 CFR 200.510(b). A $5,000 subaward from a $500,000 federal grant must still be disclosed.↵Indirect costs belong on the SEFA. Organizations that omit indirect cost recovery understate their federal program activity.↵Each year's cluster definitions must be verified against the current OMB Compliance Supplement — cluster membership changes annually.↵GrantPipe tracks expenditures by award and ALN as costs are incurred, so SEFA preparation is a report run, not a manual assembly exercise. Pass-through subrecipient data is captured at grant setup, not reconstructed at year-end.","#singleaudit #sefa #grantcompliance #nonprofitfinance #uniformguidance",apps/site/src/content/guides/sefa-preparation-checklist.md,yes
